results/AGENT-COORDINATION-ARCHIVE-20260708.md,7658,20260708,measurement,s1024 fill-zero dependency audit,s1024,CLOSED-BY-ANALYSIS,45 FILL_F32 all wave-0/off-path: param grads 35/465 tiles; dQKV_f32 4/128; drow 4/4; correctness roots identified,next = MK_EMB_SPARSE_ZERO probe; DW_NO_ATOMIC_SK1 stays closed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7677,20260708,scheduling,s1024 cold_cap post-SKR recheck,s1024,NEUTRAL,cap64 stands stronger: cap0 +9.4/+8.7 (7-9/120); cap16 +18.4/+19.2 (0-1/120),SKR moved head-dX off-path -> more cap-dependent
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7703,20260708,rowop,s1024 sparse-embed-zero A/B,s1024,NO-GO,order-mixed: -9.25us 73/80 vs +1.78us 26/80,no-promote; do not widen qwen gate
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7726,20260708,gemm-dw,s1024 dW off-path structural map,s1024,CLOSED-BY-ANALYSIS,17 atomic split-K TN dW rows; wlm only sk1 (150.5us); layer rows sk>1 total 267.8us,SK1 replay wrong lane; next = layer-dW slab-reduce prototype
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7762,20260708,measurement,LD spill gate at 6d4e86d,small,MEASUREMENT,small 0 sectors PASS,zero baseline holds
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7764,20260708,gemm-dw,s1024 WGU dW slab-reduce prototype v1,s1024,NO-GO,+13.71us 0/20; +18.69us 1/20; route/fill proof exact,plain separate slab-reduce too costly
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7790,20260708,attention,s1024 attention body target map,s1024,CLOSED-BY-ANALYSIS,FWD 4 on-path rows 134.6us; DKV 88.0-118.2us; DQ 33.2-105.9us; defaults Ckv=2 Cq=2,next = DQ RS-feed/fp32-P stale-check then fwd body cleanup
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7818,20260708,attention-dq,s1024 DQ RS-feed/fp32-P stale-check,s1024,FLIP-PROMOTED,RS: -4.85 (30/40) / -2.16 (28/40); RS+fp32P: -7.84 (36/40) / -2.26 (30/40),promote candidate; route n_instr 153 unchanged
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7842,20260708,attention-dq,s1024 DQ RS+fp32-P source promotion,s1024,PROMOTED,x80 rollback +3.17 (34/80) / +2.88 (21/80) slower,model.py defaults; env rollbacks kept
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7864,20260708,attention-fwd,s1024 fwd expfold stale-check,s1024,FLIP-PROMOTED,-6.70us 33/40; -3.10us 27/40,composed with defer-rsum + DQ promotions
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7885,20260708,attention-fwd,s1024 fwd expfold source promotion,s1024,PROMOTED,rollback +3.60 (11/40) / +2.56 (12/40) slower,long-S no-go boundary unchanged
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7906,20260708,measurement,s1024 post DQ+FWD promote score/profile,s1024,MEASUREMENT,1220.96us vs 778.34 (1.569x); DQ now off-path 88.0us; FWD 133.8 DKV 122.8 on-path,next = DKV body flags or body-local prototype
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7933,20260708,attention-dkv,s1024 DKV row-broadcast stale-check,s1024,NO-GO,-2.64us 26/40; -0.05us 18/40 not promotion-grade,keep _H256_D64_DKV_ROW_BCAST_S empty
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7958,20260708,attention,s1024 exp2-prebias stale-check (attention bwd),s1024,FLIP-PROMOTED,-5.78us 32/40; -2.40us 28/40,promote candidate
results/AGENT-COORDINATION-ARCHIVE-20260708.md,7979,20260708,attention,s1024 exp2-prebias source promotion,s1024,PROMOTED,x80 rollback +2.56 (31/80) / +5.54 (14/80) slower,S2048/S3072/small/qwen boundaries unchanged
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8001,20260708,measurement,s1024 post DQ+FWD+prebias score/profile,s1024,MEASUREMENT,1223.26 vs 780.03 (1.568x); buckets: lm-head dW 149.9 off-path; FWD 130.3; DKV 122.0; fill 106.5,next = body-local FWD/DKV or lm-head dW pressure
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8033,20260708,attention-dkv,s1024 DKV fp32-P body prototype,s1024,VALIDATED-PARKED,-8.45us 35/40; -6.62us 35/40 both orders; parity clean,promote candidate (dS from fp32 p0/p1; bf16 P kept for dV)
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8055,20260708,attention-dkv,s1024 DKV fp32-P source promotion,s1024,PROMOTED,rollback +5.70 (3/40) / +12.19 (3/40) slower,mk.py+model.py+wgmma_attention.cuh
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8077,20260708,measurement,s1024 post DKV-fp32P score/profile,s1024,MEASUREMENT,1209.54 vs 781.44 (1.548x; was 1.582x post-HDSKR); FWD 129.0 DKV 116.8 on-path,
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8126,20260708,lm-head,qwen lm-head NT fast-producer kind=5 port,qwen4b-l1;qwen4b-l2,NO-GO,order-mixed +53.10 (1/8) / -24.18 (5/8); SASS grew (TMA 186->190; BRA +12; ISETP +10),reverted to imported promoted stack
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8168,20260708,gemm-dw,s1024 lm-head dW route stale-check (WGMMA_TN/SK1/combo),s1024,NO-GO,TN +47.55/+53.10 (0/40); SK1 wash -0.46/+3.42; combo +35.46/+42.37 (0/40),next dW work = target-tile check or new body/reduce mechanism
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8200,20260708,gemm-dw,s1024 dW target-tile stale-check,s1024,NO-GO,TILES=64 +2.56/+5.15 (fan-in reduced); TILES=128 +5.71/+9.49,keep default target 96
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8211,20260708,architecture,collect wgi battery (duplicate collection),s2048;s4096;s8192;qwen4b-l1,DUPLICATE,same numbers as 0135Z battery no-go close,collection-only entry
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8251,20260708,attention-fwd,s1024 FWD alpha fastpath,s1024,NO-GO,+3.06us 14/40; +7.92us 5/40; SASS grew ISETP+16 BRA+4 SEL+8,first-active-stage rescale elision rejected
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8269,20260708,attention-fwd,s1024 FWD alpha fastpath collect,s1024,DUPLICATE,same 40-rep A/B as +alpha close,collector entry
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8310,20260708,attention-dkv,s1024 DKV atomic pointer-hoist,s1024,NO-GO,x40 +4.59 (12/40) / +5.50 (7/40); 2-rep smoke -6.54 false positive,
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8331,20260708,gemm-dx,s1024 MLP dX route stale-check (n128/n256 force),s1024,NO-GO,n128 +10.80 (2/80) / +17.15 (0/80); n256 bf16 +136.13/+138.43 (0/80),keep m64n64 WGMMA dX route
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8379,20260708,attention-fwd,s1024 FWD empty-fence skip,s1024,NO-GO,+1.06us 22/40; +0.56us 16/40; SASS counts unchanged (FENCE 104),smoke -4.53 false positive; source removed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8464,20260708,attention-dkv,s1024 DKV const-scale,s1024,NO-GO,x40 -0.35 (23/40) / +2.96 (14/40); smoke -9.66 false positive,
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8515,20260708,attention-fwd,s1024 FWD const-scale,s1024,NO-GO,x40 -0.29 (24/40) / +4.51 (11/40); SASS only FMUL-4 MOV-7 R2UR-4,
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8551,20260708,gemm-dw,s1024 wlm dW sk1 same-route atomic-elide,s1024,NO-GO,x40 +6.86 (7/40) / +8.58 (5/40); smoke -9.30 false positive,atomic epilogue not the dW lever
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8586,20260708,rowop,s1024 sparse-zero stale-check post-attention-promotes,s1024,NO-GO,x80 -4.91 (69/80) / +0.48 (29/80) order-mixed,keep no-promote
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8608,20260708,rowop,s1024 RMS backward split rollback stale-check,s1024,NEUTRAL,rollback shortens route 153->144 but loses +1.12 (44/80) / +6.93 (13/80),keep split RMS backward; target cold dW body/atomic sink
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8732,20260708,gemm-dw,s1024 TN dW TMA reduce-add epilogue (MK_DW_TN_TMA_RED),s1024,PROMOTED,x80 -8.58 (74/80) / -3.79 (53/80); shared rollback +3.65 (8/40) / +7.55 (4/40) slower,bulk-reduce SASS audit passed; exact-s1024 default-on
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8749,20260708,measurement,s1024 post-dwtntr score/profile refresh,s1024,MEASUREMENT,score 1211.0 vs 707.1 (1.713x; graph+ window moved); profile 1196.5->1184.2us; lm-head dW 150.7->143.1; WQKV dW 89.4->79.0,forced-old A/B remains causal proof
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8825,20260708,rowop,s1024 H256 RMS dW cold-sink fold (MK_RMS_DW_H256_FOLD),s1024,NO-GO,passed x40/x80 (-4.46/-3.57) but shared rollback reverse order failed: forced-old -9.12 wins 38/40,shared patch backed out immediately
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8903,20260708,gemm-dw,s1024 WGU dW slab-reduce v2 (+cold-producer fix),s1024,NO-GO,x40 -2.80 (27/40) / +9.58 (5/40); cold fix -1.30 (20/40) / +9.92 (4/40),slab producer breaks cold-leaf criticality heuristic
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8925,20260708,rowop,s1024 sparse embedding-grad zero probe,s1024,NO-GO,x40 -7.42 (39/40) / +2.27 (14/40) order-mixed; route 153->154,
results/AGENT-COORDINATION-ARCHIVE-20260708.md,8997,20260708,executor,fast-dispatch shape-gate composition @6d4e86d,s128;s256;nano;deep;s1024,VALIDATED-PARKED,global default rejected at s1024 (-15.66/-8.82 for rollback); shape-gated rollback slower: s128 +11.86/+11.90; s256 +17.71/+8.50; nano +5.39/+9.01; deep +55.28/+47.30,do not land sibling directly; re-import onto current shared head
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9073,20260708,attention-dkv,s1024 DKV C2 static body,s1024,NO-GO,x80 +8.82 (4/80) / +0.94 (26/80); smoke -5.04 false positive,resource unchanged; timing fails causal gate
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9157,20260708,attention-fwd,s1024 FWD C1 static body,s1024,NO-GO,x80 -4.19 (58/80) / +1.50 (27/80) order-split; smoke -14.53 2/2,construction-order sensitive
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9182,20260708,tma-smem,s1024 D64 TMA NN Kmin24 subset stale-check,s1024,NO-GO,x40 +16.91 (1/40) / +24.96 (0/40); 4 TMA rows GEMMNN 1024x256x1536; stack down LOCAL:0,do not promote this D64-TMA subset
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9201,20260708,architecture,wgmma inline round-3 frame war,s2048;s8192,NO-GO,s2048 +45.81/+60.56 (0/40); s8192 +442.10/+426.66 (0/16); levers removed 60% of round-2 spill-tax sectors,~70% residual local traffic = attention-bwd body S^2-scaled at 240 regs; round-4 = df/ws entry-skeleton bisect; D128 CFG-prune law
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9245,20260708,gemm-dx,s1024 MLP dX static prototype (MK_GEMM_MLPDX_STATIC),s1024,VALIDATED-PARKED,outputs bit-identical; micro -6.0us/op both orders (27.1->21.1); resource unchanged spill-free,viable default-off prototype; needs full-step A/B
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9289,20260708,gemm-fwd,s1024 direct-BF16 epilogue default (exact s1024),s1024,PROMOTED,x80 -24.38 (80/80) / -18.61 (79/80); forced-old +15.28 (1/40) / +17.89 (0/40) slower,16 eligible rows / 832 tiles selected-path; tests pass
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9293,20260708,gemm-dx,s1024 MLP dX static full-step gate,s1024,NO-GO,x40 -4.58 (29/40) / +2.35 (15/40); x80 -3.06 (60/80) / +2.06 (33/80); static stack +16B,micro win did not compose full-step
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9295,20260708,measurement,s1024 post-directbf16 score/profile refresh,s1024,MEASUREMENT,mk 1195.6; mk+graph 1172.5; graph+ 783.6 (1.526x); MLP dX bucket 103.5->91.8us,
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9301,20260708,attention-fwd,s1024 FWD direct-O epilogue prototype,s1024,NO-GO,x40 -1.60 (25/40) / +6.53 (6/40) order-mixed; smoke -15.31,no reopen without coalescing redesign
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9302,20260708,measurement,s1024 post-directbf16 next-gap triage,s1024,CLOSED-BY-ANALYSIS,remaining candidates: DKV split-wait; DKV dK-half feed; FWD de-diverge; grouped FILL; dW ordered-store,avoid list: sparse-zero WGU-SKR direct-O mlpdx-static D64-TMA C-static RMS-fold bcast/ptrhoist
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9310,20260708,attention-fwd,s1024 FWD de-diverge default (MK_ATTN_FWD_DEDIVERGE),s1024,PROMOTED,x80 -10.67 (78/80) / -1.01; x160 -2.74 (106/160); promoted A/B -8.93 (77/80) / -1.58 (57/80); df2 stack 80->64 df 64->48,test_ops+test_model pass
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9312,20260708,measurement,s1024 post-fwddediv score/profile,s1024,MEASUREMENT,1184.1 vs 783.4 (1.511x); profile 1170.6us; buckets: off-path wlm dW 142.9; FWD 125.9; DKV 113.7; FILL 105.3,route log later found crashed; repaired duplicate at 9401
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9314,20260708,rowop,s1024 sparse-embed zero post-fwddediv stale check,s1024,NO-GO,x80 -6.96 (74/80) / -0.48 (39/80); x160 +2.35 (73/160),keep default off; no reopen from stack drift alone
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9323,20260708,qwen,qwen promoted-stack current-head port (kind6 fix),qwen4b-l1;qwen4b-l2,PROMOTED,stack vs rollback x80: l1 +552.96 (0/80) / +525.01 (1/80); l2 +1127.18/+1194.37 (0/80) rollback slower,kind4 collision hang fixed via kind=6 producer; sibling validated not shared-landed
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9384,20260708,tma-smem,s2048 D64 TMA current-head audit,s2048,NEUTRAL,default already includes S2048; forced-old +37.98 (0/80) / +35.87 (1/80) slower; n256tst keep (off +7.79/+13.18),stale prompt text corrected; D=128 test flake not reproduced
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9401,20260708,measurement,s1024 post-fwddediv score/profile repair close,s1024,DUPLICATE,same numbers as 074800Z close (1184.1us; 1.512x),artifact repair + duplicate release
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9406,20260708,gemm-dw,s1024 WGU dW slab-reduce v3 (route-correct),s1024,NO-GO,x40 +7.81 (5/40) / +8.58 (5/40); route proof exact (4 fills removed; 4 reduce hops),do not widen slab-reduce to wd/wqkv/wo
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9413,20260708,rowop,s1024 grouped matrix-dW fill route (OP_FILL_F32_MULTI),s1024,NO-GO,group2 sibling x160 positive both orders but shared promoted-default failed a_first +3.04 (24/80); reverted,route 153->145 at group2; no reopen from instruction-count evidence
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9416,20260708,qwen,qwen stack current residual score/profile,qwen4b-l1;qwen4b-l2,MEASUREMENT,l1 7609.95 vs 7277.38 (1.0457x; gap 332.58us); l2 9803.04 vs 8822.40 (1.1112x; gap 980.64us),lm-head fwd ~1.83ms and dX ~1.68-1.70ms lead; l2 RMS dX 1563us on-path
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9418,20260708,rowop,qwen4b-l2 RMS H2560 forced-old gate,qwen4b-l2,NEUTRAL,forced-old x80 +31.52 (19/80) / -11.84 (39/80); x240 +0.32/+22.82,keep current H2560 body; not a strong new-source lever
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9419,20260708,measurement,s1024 post-fillmulti next-gap triage,s1024,CLOSED-BY-ANALYSIS,correction: DQ RS/fp32P already promoted; lm-head toggles no-go or qwen-owned,chosen next lane = DKV bulk-reduce drain
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9423,20260708,attention-dkv,s1024 DKV bulk-reduce drain (MK_ATTN_DKV_BULK_RED),s1024,NO-GO,x40 +24.80 (0/40) / +18.58 (0/40),staged cp.reduce pays staging+fence+full-wait vs direct float2 atomics
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9425,20260708,qwen,qwen NT-head dX SASS/body inventory,qwen4b-l1;qwen4b-l2,CLOSED-BY-ANALYSIS,SASS: kind6 NT stack is real body change (l1 pdf +2608 total; UTMALDG +12; CE FADD +416; l2 +6392),chosen next lane = lm-head NT body-v2 (supertile impl<3>); no-reopen list recorded
results/AGENT-COORDINATION-ARCHIVE-20260708.md,9431,20260708,lm-head,qwen lm-head NT CE2PASS body-v2 (interim),qwen4b-l1;qwen4b-l2,PARKED,SASS -792/-800 total; MUFU.EX2 -822; L2 x40 -0.48 (25/40) / -25.06 (32/40) mixed; pdf stack 96->112; later L1 x40 -42.10 (29/40) / -43.41 (34/40),kept default-off; lane still open at archive end; CEFAST second candidate added
