experiments/fused-training-megakernel/NOTES.md,1006,2026-07-04,architecture,register-file accounting: 256 threads x 255 regs = 64K exactly,all,LAW,every add-warps design (ws 224 / occ2 128 / dual 192-64) pays 5-40% spill tax > ~10-15% hideable,eight 255-reg warps is the architecture Pareto point
experiments/fused-training-megakernel/NOTES.md,1011,2026-07-04,gemm-fwd,m64n128 NT wgmma tiles (n128 + NN variant + bit16 residual),nano+small,PROMOTED,small 4252->4095 (NT -146 NN -28); lm_head span 280->194; gu 185->138; nano flat,generalized from peer lm-head-only route 8008126; NN gated >=32 n128 tiles
experiments/fused-training-megakernel/NOTES.md,1025,2026-07-04,scheduling,cold-cap shape gating post-n128,S4096+short,PROMOTED,S4096 cap16 4009.8 vs cap0 3917.8us,default cap16 for S<2048 / uncapped S>=2048; MK_CLAIM 132 + DKV C=1 reconfirmed
experiments/fused-training-megakernel/NOTES.md,1035,2026-07-04,measurement,round-3 scoreboard (fixed flash baseline),8 configs,MEASUREMENT,nano 1205/631 1.91x; small 4105/1766 2.32x; deep 1.74x; S1024 2.17x; S4096 4010/1568 2.56x; S8192 9503/3156 3.01x,day moved small ~14% nano ~3%
experiments/fused-training-megakernel/NOTES.md,1050,2026-07-04,measurement,residual decomposition at small,small,MEASUREMENT,uniform in-model tax 25-50% per op class; gemms ~140TF vs cuBLAS 200+; attention ~1.3x off FA3; waits ~445us,one-register-point-for-all-ops constraint is the remaining ~2x
experiments/fused-training-megakernel/NOTES.md,1063,2026-07-04,scheduling,cold_cap default 0->16 flip,nano+small,FLIP-PROMOTED,small ~4110->4042; nano ~1102->1092,pre-SW128 wash flipped positive once ops got faster
experiments/fused-training-megakernel/NOTES.md,1066,2026-07-04,attention-fwd,FA2-style software-pipelined attention fwd (MK_ATTN_PIPE),small,NO-GO,fwd span 245->297; step +245 small,strike three with pipe_probe + MPK prefetch: overlap/depth machinery costs more than it hides
experiments/fused-training-megakernel/NOTES.md,1073,2026-07-04,tma-smem,dynamic-smem default corrected to 100KB (120KB only under MK_ATTN_PIPE),nano+small+S4096,PROMOTED,nano 1192.7->1185.6; small 4084.6->4079.7; reverse confirms short shapes,
experiments/fused-training-megakernel/NOTES.md,1081,2026-07-04,scheduling,mid-S cold_cap retune (1024<=S<2048 -> cap33),small+S1024,PROMOTED,small -9.3us (15/20); S1024 -2.0us (16/24),caps 16/33/33/0 nano/small/S1024/S4096
experiments/fused-training-megakernel/NOTES.md,1092,2026-07-04,gemm-fwd,n128 short-row auto-gate (all-eligible only when M>=1024),short shapes,PROMOTED,S128 -49.8us (23/24); S256 -19.1 (22/24); nano -9.1; deep -38.1 (19/20),off for M<256; lm-head-only for 256<=M<1024
experiments/fused-training-megakernel/NOTES.md,1103,2026-07-04,lm-head,S2048 head-dX target 96 gate,S2048,PROMOTED,env 96 vs 192 -39.0/-14.4us; patched auto -35.8/-10.4,emits 64 tiles sk=1; small stays 192
experiments/fused-training-megakernel/NOTES.md,1115,2026-07-04,gemm-dw,cold dW split-K target retune (192 for K<2048 / 128 for K>=2048),multi,PROMOTED,nano -57.3/-62.1; small -232.2/-230.4; S2048 -109.6; S4096 -170.6,old implicit 512 over-parallelized off-path TN sinks
experiments/fused-training-megakernel/NOTES.md,1126,2026-07-04,attention,S2048 attention-bwd C=2 gate (H256/S2048 DKV+DQ both),S2048,PROMOTED,-42.4/-30.8us old-vs-new; 135-140/140 wins,individual C=2 and S4096 C=2 regressed; gate S2048/H256 only
experiments/fused-training-megakernel/NOTES.md,1136,2026-07-05,gemm-dw,long-S TN WGMMA dW gate (implicit K>=3072),S3072-S8192,FLIP-PROMOTED,S3072 -54.2; S4096 -106.8; S8192 -332.8; S2048 loses +22,old global no-go stale after dW split-target retune
experiments/fused-training-megakernel/NOTES.md,1148,2026-07-05,fusion,Drow WGMMA default broadening (wherever wgmma_ok accepts),small,PROMOTED,small -24.8/-21.4us (113-134/120-150 wins),old S>=2048 gate stale after n128/dW/TN retunes
experiments/fused-training-megakernel/NOTES.md,1158,2026-07-05,rowop,QKNORM_ROPE_BWD D=64 cache fast path,multi,PROMOTED,nano -6.7us (175/240); small -26.6 (175/180); S2048 -17.7; S4096 -30.5 (126/128),res-usage unchanged; MK_QKBWD_D64_CACHE knob
experiments/fused-training-megakernel/NOTES.md,1171,2026-07-05,lm-head,S3072 head-dX target 96,S3072,PROMOTED,-19.8/-15.5us (112/120; 106/120),96/128 both emit split-K=1
experiments/fused-training-megakernel/NOTES.md,1179,2026-07-05,lm-head,small head-dX target 96,small,PROMOTED,-15.7/-11.8us (98/100; 92/100),target 96 emits sk=1 64 tiles; 128/256 regressed
experiments/fused-training-megakernel/NOTES.md,1186,2026-07-05,rowop,small RMS dx R4 gate flip,small,FLIP-PROMOTED,-9.23us (326/440); default-vs-old -5.23 (310/440),flipped only after qknorm cache + head-dX retunes moved the path
experiments/fused-training-megakernel/NOTES.md,1200,2026-07-05,gemm-dx,nano NN WGMMA threshold 16 (M=512 shapes),nano,PROMOTED,-18.59us (435/480); default-vs-old -19.76 (479/480),64 elsewhere; small/long neutral
experiments/fused-training-megakernel/NOTES.md,1215,2026-07-05,lm-head,nano head-dX target 96 (n128 era),nano,PROMOTED,-14.64us (492/520); default-vs-old -17.06 (445/480),192 over-parallelized 512x256x8192 (sk=12)
experiments/fused-training-megakernel/NOTES.md,1230,2026-07-05,attention-dkv,ATTN_DKV_WG direct-atomic epilogue (skip smem stage+drain),multi,PROMOTED,nano -19.26; small -47.94; S2048 -41.76; S3072 -8.83; S4096 -20.90,res-usage unchanged; MK_ATTN_DKV_DIRECT_ATOMIC knob
experiments/fused-training-megakernel/NOTES.md,1249,2026-07-05,attention,side-path rechecks (MK_ATTN_PIPE; direct fwd WG stores),multi,NO-GO,attn pipe remained strongly negative; fwd direct stores rejected after long-S regressions,
experiments/fused-training-megakernel/NOTES.md,1255,2026-07-05,precision,ATTN_FWD_WG LSE fast-log (__logf),multi,PROMOTED,small -13.92us (219/240); S2048 -12.21; S4096 -11.28; nano neutral; default-vs-old nano -5.84 small -7.58,blast radius WGMMA fwd LSE sites only
experiments/fused-training-megakernel/NOTES.md,1271,2026-07-05,precision,CE_FWD LSE fast-log (MK_CE_FAST_LOG),multi,NO-GO,nano +1.55; small +1.26; S4096 -8.37,CE op lacks shape info to gate nano from S4096 safely
experiments/fused-training-megakernel/NOTES.md,1281,2026-07-05,precision,SWIGLU sigmoid reciprocal (__frcp_rn),multi,NO-GO,small -16.22 but nano +6.74 S4096 +20.16; shape-gated version regressed fallbacks,keep division form
experiments/fused-training-megakernel/NOTES.md,1299,2026-07-05,precision,ATTN_FWD_WG output reciprocal (MK_ATTN_FAST_INV),all,NO-GO-CORRECTNESS,failed 40-step learning sanity (9.0496->7.1534; needs 2.0 drop),per-step parity was in tolerance; keep division
experiments/fused-training-megakernel/NOTES.md,1308,2026-07-05,scheduling,MK_CLAIM sweep post-fast-log,multi,NEUTRAL,132 only safe; small 264 +37.28; S2048 264 +25.01; S4096 264 +115.86,
experiments/fused-training-megakernel/NOTES.md,1315,2026-07-05,scheduling,MK_COLD_CAP retune (1024<=S<2048 cap33->cap48),small+S1024,PROMOTED,small -2.7us (60/100); S1024 -1.9 (67/120),long-S stays uncapped; narrow defensible part
experiments/fused-training-megakernel/NOTES.md,1333,2026-07-05,attention,post-cap48 attention chunk retune (H256/S512 -> DKV3/DQ2),nano+deep,PROMOTED,nano -4.8us (128/180); deep -6.3 (84/120),small changes rejected hard (+66.6/+27.1)
experiments/fused-training-megakernel/NOTES.md,1351,2026-07-05,gemm-dw,cold dW split target retune (96 for K==1024 / 64 otherwise),multi,PROMOTED,target64 nano -27.4 S1024 -14.0 S2048 -15.3 S4096 -75.2 S128 -15.6 S256 -27.5; small 96 -16.5,explicit head-dX targets unchanged
experiments/fused-training-megakernel/NOTES.md,1377,2026-07-05,rowop,rejected rechecks (nano RMS_DX_R4; deep head-dX target48),nano+deep,NO-GO,R4 nano +9.2 deep +9.1; deep target48 +13.2 on confirmation,keep R2 + target96
experiments/fused-training-megakernel/NOTES.md,1385,2026-07-05,scheduling,H256/S1024 cold-cap 48->64,S1024,PROMOTED,-5.4us (93/140),small stays cap48; long-S uncapped
experiments/fused-training-megakernel/NOTES.md,1400,2026-07-05,gemm-dx,S1024 WGMMA NN threshold 32 (M=1024 N=256),S1024,PROMOTED,sweep -102.3us; confirm -108.1 (180/180),score S1024 1338.0 vs graph+ 774.8
experiments/fused-training-megakernel/NOTES.md,1416,2026-07-05,gemm-dx,short-row WGMMA NN threshold 8 (M in {128;256} N=256),S128+S256,PROMOTED,S128 -6.4us (113/180); S256 -7.3 (145/180),M512 stays 16; M1024/N256 stays 32; generic 64
experiments/fused-training-megakernel/NOTES.md,1431,2026-07-05,scheduling,MK_CLAIM resweep post-routes,multi,NEUTRAL,132 kept; S256 claim192 only -2.9 isolated,
experiments/fused-training-megakernel/NOTES.md,1437,2026-07-05,executor,current-head executor-mode rechecks (ws/df2),nano+small,NEUTRAL,ws +78.4/+227.4 (0 paired wins); df2 +229.5/+458.0 (0 wins),df remains default
experiments/fused-training-megakernel/NOTES.md,1446,2026-07-05,rowop,small RMS dx back to R2,small,FLIP-PROMOTED,R2-R4 -9.6us (142/180); nano R4 +13.2; H256/S1024 R4 +15.1,dW/WGMMA route changes moved small path back; H256/S2048 keeps R4
experiments/fused-training-megakernel/NOTES.md,1459,2026-07-05,measurement,post-RMS-retune small no-go recheck batch,small,NO-GO,n128 off +27.4; lm-only +40.0; NN thresholds regress; head-dX 128/192/256 regress; attn chunks +35-96; Drow WMMA +31.4,no second safe default change
experiments/fused-training-megakernel/NOTES.md,1479,2026-07-05,lm-head,S256 head-dX target 64,S256,PROMOTED,-16.5us (167/180); S128 target64 too weak (-4.6),all-in-one gauntlet reproduced Torch recompile-limit pitfall; use fresh-process rows
experiments/fused-training-megakernel/NOTES.md,1501,2026-07-05,gemm-dx,S128 WGMMA NN threshold 4,S128,PROMOTED,-12.4us (100/160),GEMMNN 128x256x256 Drow hops move to WGMMA; S256/nano unchanged
experiments/fused-training-megakernel/NOTES.md,1515,2026-07-05,lm-head,S128 head-dX target 32 (sk=8),S128,PROMOTED,sweep -29.8us; isolated -20.0 (157/180); default-vs-old -14.2 (137/180),
experiments/fused-training-megakernel/NOTES.md,1531,2026-07-05,gemm-dx,rejected S128 dX split side probes (WGMMA split-K in gemm_dx; WMMA target64),S128+S256+nano,NO-GO,dxwg splitk S128 +80.1 S256 +119.4 nano +122.1 (0 wins); target64 -2.4 order-biased,keep gemm_dx split target128
experiments/fused-training-megakernel/NOTES.md,1545,2026-07-05,lm-head,S1024 head-dX target 64 (sk=2),S1024,PROMOTED,-20.2us (96/100); confirm -11.7 (164/180); default-vs-old -12.3 (168/180),score 1283.3 vs 776.7
experiments/fused-training-megakernel/NOTES.md,1563,2026-07-05,attention-dq,S1024 attention DQ chunk 1->2 (DKV2/DQ2),S1024,PROMOTED,-8.1us (92/100); confirm -13.0 (139/180); ordercheck -13.3/-14.1 (158-159/160),fresh score rows noisier than paired delta
experiments/fused-training-megakernel/NOTES.md,1583,2026-07-05,measurement,post-S1024-retune guard checks (DKV direct-atomic; fast-log; qk cache),S1024,MEASUREMENT,old staged-smem +50.5us (200/200 default wins); fast-log -0.2 wash; qkbc +4.7 (134/200),no source route change
experiments/fused-training-megakernel/NOTES.md,1600,2026-07-05,gemm-dw,dW split-target resweep after S1024/S128 retunes,nano+small+S1024,NEUTRAL,nano 48 only -5.7 weak; small 64 +3.6; S1024 64 +3.8,keep K==1024->96 else 64
experiments/fused-training-megakernel/NOTES.md,1609,2026-07-05,scheduling,early dXN_f32 zero-fill in wave 0,nano+S1024+small,NO-GO,nano +3.1us (32/80); S1024 +2.8 (29/80); small -2.2 too weak,keep late zero + wave boundary
experiments/fused-training-megakernel/NOTES.md,1618,2026-07-05,scheduling,nano cold-cap cap16->cap0,nano,PROMOTED,-7.1us (53/70); confirm -6.6 (129/180); default-vs-old -7.2 (146/200),broad S512 rule rejected (deep +10.5)
experiments/fused-training-megakernel/NOTES.md,1633,2026-07-05,attention,S512 attention chunk resweep post-cap0,nano,NEUTRAL,nearby variants -1.0 to +0.4 noise; DKV1/DQ2 +32.3 (2/80),keep DKV3/DQ2
experiments/fused-training-megakernel/NOTES.md,1643,2026-07-05,rowop,post-nano-cap RMS dx R4 recheck,nano+deep+S1024,NO-GO,nano +9.9 (1/120); deep +33.4 (2/100); S1024 +8.9 (12/100),only H256/S2048 R4 gate remains
experiments/fused-training-megakernel/NOTES.md,1650,2026-07-05,scheduling,MK_ALLHOT single-ring policy recheck,nano+small+S1024,NO-GO,nano +34.5 (1/100); small +64.7 (1/80); S1024 +28.9 (0/100),hot/cold split load-bearing; uncapped cold != single ring
experiments/fused-training-megakernel/NOTES.md,1657,2026-07-05,scheduling,MK_CLAIM resweep after nano cap0,nano+small+S1024,NEUTRAL,claim160 -2.4 isolated; small claim160 +189.2 (0/60),keep 132
experiments/fused-training-megakernel/NOTES.md,1664,2026-07-05,lm-head,nano/deep head-dX target resweep after cap0,nano+deep,NEUTRAL,target48/64 medians contaminated (p25/p75 -55/+40); 32/128/192 regressed,keep target96
experiments/fused-training-megakernel/NOTES.md,1671,2026-07-05,scheduling,S128 cold-cap cap0,S128,PROMOTED,-6.2us (165/240); default-vs-old -8.2 (189/220),S256 too weak (-2.4) stays cap16
experiments/fused-training-megakernel/NOTES.md,1684,2026-07-05,attention,S128 attention chunk sweep post-cap,S128+S256,NEUTRAL,4/1 weakened to -4.2 on confirm (134/220); 2/2 +7.0 (66/220),keep DKV2/DQ1
experiments/fused-training-megakernel/NOTES.md,1698,2026-07-05,gemm-fwd,short n128 route recheck,S128+S256,NO-GO,S128 forced n128 +19.3us (1/80); S256 mode1 +21.9 (12/60),keep short-row n128 disabled except lm-head gate
experiments/fused-training-megakernel/NOTES.md,1707,2026-07-05,ce,in-kernel valid-label reciprocal (OP_INV_VALID root instr),multi,PROMOTED,nano -75.3us; small -93.0; S128 -71.5; S256 -69.8; S1024 -79.8 (160/160 each),removes host-side labels>=0 sum from timed step(); prog.run() unchanged
experiments/fused-training-megakernel/NOTES.md,1719,2026-07-05,measurement,post-input-bind focused scoreboard,6 configs,MEASUREMENT,nano 945/635 1.49x; small 3649/1895 1.93x; deep 1.38x; S128 1.53x S256 1.52x S1024 1.60x,morning honest reset was 1.97x/2.52x
experiments/fused-training-megakernel/NOTES.md,1732,2026-07-05,executor,device-side buftab input-binding probe,S128+nano+small,NO-GO,S128 +15.0us; nano +19.1; small +8.8,slower than device copies; needs C++ launcher-side override
experiments/fused-training-megakernel/NOTES.md,1741,2026-07-05,executor,launcher-side input binding (MK_BIND_INPUTS),multi,PROMOTED,S128 -12.6us (199/200); nano -11.7 (197/200); S1024 -12.3; small -22.5 (198/200),step()-only win; falls back for non-canonical inputs
experiments/fused-training-megakernel/NOTES.md,1753,2026-07-05,ce,CE ignore-row skip,nano+small+S1024,NO-GO,branch version small -31.9 but separate-opcode route erased it (-1.8) and S1024 +9.5 (22/200),keep current CE opcodes
experiments/fused-training-megakernel/NOTES.md,1764,2026-07-05,measurement,post-step-path profile refresh,multi,MEASUREMENT,small led by ATTN_DKV 394us GEMMNN 331 SWIGLU 279 ATTN_FWD 262; S1024 by DKV 146 FWD 130,route knobs exhausted; op quality or new scheduler next
experiments/fused-training-megakernel/NOTES.md,1776,2026-07-05,precision,SWIGLU_BWD FMA derivative (fmaf(-sg;sig;sig+sg)),nano+small+S1024,PROMOTED,nano -8.19us (189/200); small -16.80 (194/200); S1024 -10.67 (184/200),narrow op-quality win
experiments/fused-training-megakernel/NOTES.md,1787,2026-07-05,precision,attention masked-exp skip probe (MK_ATTN_MASKED_EXP_SKIP),multi,NO-GO,small +223.23us; nano +31.30; S1024 +65.73; S256 +32.02,branch/predicate cost overwhelms saved SFU work
experiments/fused-training-megakernel/NOTES.md,1803,2026-07-05,precision,attention dS FMA rewrite (MK_ATTN_DS_FMA),multi,NO-GO,S128 -14.24 small -12.24 but S256 +4.62 nano +2.11; gated version regressed protected shapes,keep (dP-Drow)*scale form
experiments/fused-training-megakernel/NOTES.md,1817,2026-07-05,precision,RMSNorm split-dx FMA route (OP_RMSNORM_BWD_DX_FMA; H256/S128 only),S128,PROMOTED,-5.60us (167/200); default-vs-old -5.98 (161/200),broad all-shape rewrite rejected (S256 +5.49 S2048 +9.73)
experiments/fused-training-megakernel/NOTES.md,1834,2026-07-05,precision,ATTN_FWD_WG fast-log restoration,multi,PROMOTED,S128 -9.66 (153/160); nano -9.41 (193/200); small -20.08 (160/160); S2048 -15.15 (120/120),MK_ATTN_FAST_LOG flag had rotted out of attention.cuh
experiments/fused-training-megakernel/NOTES.md,1848,2026-07-05,fusion,Drow n128 WGMMA epilogue (MK_DROW_WG_N128),multi,NO-GO,S128 +57.79; S256 +62.86; nano +62.78; small +54.42; S1024 +64.37; S2048 +34.30,tile halving didn't pay; route removed
experiments/fused-training-megakernel/NOTES.md,1862,2026-07-05,attention,nano attention chunk DKV3/DQ2 -> DKV2/DQ2,nano,PROMOTED,-4.72us (193/240); default-vs-old -4.99 (195/240),small and long-S retained
experiments/fused-training-megakernel/NOTES.md,1874,2026-07-05,measurement,scoreboard post fast-log/RMS/nano-attention,nano+small,MEASUREMENT,nano 948.6/634.6 1.49x; small 3638.2/1895.1 1.92x,remaining small gap dominated by op quality
experiments/fused-training-megakernel/NOTES.md,1882,2026-07-05,precision,SWIGLU exp2 sigmoid (ex2.approx),multi,NO-GO,S128 -16.08 but small +5.62 S1024 +9.42; gated/templated variants neutral in fresh-process,keep __expf + promoted FMA derivative
experiments/fused-training-megakernel/NOTES.md,1904,2026-07-05,attention-dkv,ATTN_DKV old smem-drain epilogue recheck,multi,NO-GO,default direct-atomic better: S256 -21.52 nano -29.34 small -49.23 S1024 -47.76 S2048 -49.46,keep MK_ATTN_DKV_DIRECT_ATOMIC=1
experiments/fused-training-megakernel/NOTES.md,1913,2026-07-05,rowop,small SwiGLU-BWD two-warps-per-row (OP_SWIGLU_BWD_2W),small,PROMOTED,default-vs-old -12.22us (193/240); fresh-process -5.76 (6/6),six serial I=1536 chunks -> three; other shapes regress/neutral
experiments/fused-training-megakernel/NOTES.md,1938,2026-07-05,precision,post-SwiGLU-2W small RMS dx FMA recheck,small,NO-GO,+2.40us (94/240),FMA route stays H256/S128 only
experiments/fused-training-megakernel/NOTES.md,1947,2026-07-05,rowop,small SwiGLU-BWD four-warp split,small,NO-GO,+10.46us (36/240),reverted; keep 2W
experiments/fused-training-megakernel/NOTES.md,1960,2026-07-05,fusion,WGMMA Drow direct-store (single-writer D=64),multi,PROMOTED,S256 -14.62; nano -12.18; small -31.62; S1024 -4.51; S2048 regressed so kept atomic,gate at extension selection D=64 and S<2048
experiments/fused-training-megakernel/NOTES.md,1979,2026-07-05,measurement,post-Drow-direct-store scoreboard,nano+small,MEASUREMENT,nano 932.3/632.1 1.47x; small 3607.3/1904.6 1.89x,-16us nano -31us small vs cfc2fb3
experiments/fused-training-megakernel/NOTES.md,1986,2026-07-05,precision,WGMMA attention exp2.approx (_aex2),multi,PROMOTED,nano -4.93us; small -37.70; S1024 -16.83; S2048 -20.10,gate D=64 S>=512 S%128==0; S128 regressed so excluded
experiments/fused-training-megakernel/NOTES.md,2003,2026-07-05,measurement,post-attention-exp2 scoreboard,nano+small,MEASUREMENT,nano 926.3/635.2 1.46x; small rerun 3586.4/1901.5 1.89x,contaminated small row rerun separately
experiments/fused-training-megakernel/NOTES.md,2013,2026-07-05,precision,lm-head CE partial exp2.approx (_lex2),multi,PROMOTED,S256 -8.32us; nano -19.58; small -56.99; S1024 -36.00; S2048 -65.95,gate V>=8192 V%64==0 S>=256
experiments/fused-training-megakernel/NOTES.md,2033,2026-07-05,measurement,post-lm-head-exp2 scoreboard,nano+small,MEASUREMENT,nano 905.2/632.2 1.43x; small 3542.8/1912.9 1.85x,_lex2 trims ~21us nano ~44us small
experiments/fused-training-megakernel/NOTES.md,2049,2026-07-05,precision,CE forward exp2.approx (_cex2),multi,NO-GO,reversed-order promoted-default check refuted: S128 +18.19 S256 +8.58 nano +7.26 small +7.73,first positive A/B was construction-order artifact; reverted
experiments/fused-training-megakernel/NOTES.md,2068,2026-07-05,measurement,overnight certified scoreboard (both sessions),8 configs,MEASUREMENT,nano 917/634 1.45x; small 3570/1904 1.88x; deep 1.36x; S128 1.55x S256 1.47x S1024 1.55x; S4096 2.13x S8192 2.69x,true 24h movement 1.97->1.45 and 2.52->1.88
experiments/fused-training-megakernel/NOTES.md,2089,2026-07-05,rowop,QKNORM/ROPE-bwd V split row op (MK_QKBWD_SPLIT_V),nano+small,NO-GO,QKNORM span drops (163.0->157.5) but on-path wait rises (20.6->32.3); totals flat/regress,dependency cost of extra row op eats V-copy saving; unmerged
experiments/fused-training-megakernel/NOTES.md,2109,2026-07-05,scheduling,small cold-cap cap16 recheck,small,NEUTRAL,-7.47 then +4.19 order noise,keep cap48
experiments/fused-training-megakernel/NOTES.md,2117,2026-07-05,precision,CE backward ex2.approx (_ceb2),multi,PROMOTED,S1024 -6.27/-5.58us; small -35.65/-34.35; S2048 -16.53/-21.95,gate S>=1024 V>=8192 V%8==0; grad diff worst 0.0096
experiments/fused-training-megakernel/NOTES.md,2138,2026-07-05,measurement,post-CE-backward-exp2 scoreboard,nano+small,MEASUREMENT,nano 917.6/631.2 1.45x; small 3511.9/1906.1 1.84x,~30-35us small attributed to _ceb2
experiments/fused-training-megakernel/NOTES.md,2146,2026-07-05,gemm-dw,TN-WGMMA dW gate broadening (K>=2048 + K=1024 with min(M;N)>=512),small+S2048,PROMOTED,small -77.4/-87.4us; S2048 -28.6/-63.7; short shapes regress +34-44,forced TN routed 33 small dW instrs
experiments/fused-training-megakernel/NOTES.md,2165,2026-07-05,measurement,post-TN-WGMMA-dW scoreboard,nano+small,MEASUREMENT,nano 916.8/628.4 1.46x; small 3428.4/1890.8 1.81x,-83.5us small vs post-CE-BWD row
experiments/fused-training-megakernel/NOTES.md,2172,2026-07-05,precision,SWIGLU_BWD_2W reciprocal recheck,small,NO-GO,+14.6us overall (1/24 wins),keep exact division in 2W body
experiments/fused-training-megakernel/NOTES.md,2183,2026-07-05,precision,small-only attention dS-FMA retest,small,NO-GO,+2.05us median (10/24),do not revive on current head
experiments/fused-training-megakernel/NOTES.md,2195,2026-07-05,lm-head,H256/S2048 head-dX sk=1 no-atomic route,S2048+small,PROMOTED,S2048 -7.70us (19/20); default-vs-old -8.06; small neutral (-0.64),removes zero-fill + atomics when sk_head==1; one fewer instr
experiments/fused-training-megakernel/NOTES.md,2215,2026-07-05,precision,QKNORM/ROPE-bwd D=64 FMA dx,nano+small,NO-GO,nano -0.99 noise; small +2.78 (6/24),keep multiply/subtract expression
experiments/fused-training-megakernel/NOTES.md,2224,2026-07-05,lm-head,small head-dX n128/fp32 no-atomic (flags=4232),small,PROMOTED,-17.57us (20/24); default-vs-old -10.61 (24/32); S2048 +7.17 rejected,wgmma_n128_ok still excludes generic fp32/split-K routes
experiments/fused-training-megakernel/NOTES.md,2244,2026-07-05,measurement,post-head-dX-n128 scoreboard/profile,nano+small,MEASUREMENT,profile 890.6/3439.1us; bench nano 917.8/628.3 1.46x small 3435.0/1914.1 1.79x,no further route knob implied
experiments/fused-training-megakernel/NOTES.md,2254,2026-07-05,fusion,fused Drow/dOatt n128 route (MK_DROW_N128),nano+small,NO-GO,nano +44.51us (0/24); small +61.31 (0/24),tile halving decisively negative
experiments/fused-training-megakernel/NOTES.md,2266,2026-07-05,fusion,fused qkv qk-norm/RoPE n128 route (MK_QKROPE_N128),nano+small,NO-GO,nano +34.34us (0/24); small +25.01 (1/24),
experiments/fused-training-megakernel/NOTES.md,2278,2026-07-05,lm-head,nano head-dX n128 split-K target 48,nano,PROMOTED,-4.04us (14/16); repeat -4.19 (30/32); default-vs-old -4.87 (27/32),targets 64 neutral / 96 regressed
experiments/fused-training-megakernel/NOTES.md,2303,2026-07-05,measurement,post-head-dX-n128-split scoreboard/profile,nano+small,MEASUREMENT,profile 894.0/3473.2us; bench nano 921.0/637.1 1.45x small 3454.7/1915.5 1.80x,paired A/B is route-attribution authority
experiments/fused-training-megakernel/NOTES.md,2314,2026-07-05,gemm-dx,nano MLP/qkv dX n128 split-K (MK_DX_N128_SPLIT),nano,NO-GO,target48 +110.69us (0/16); 64 +160.30; 96 +187.81; 128 +183.49,co-tenant found on local GPU; treat as no-promote evidence
experiments/fused-training-megakernel/NOTES.md,2332,2026-07-05,attention,attention chunk resweep post-n128-split,nano+small,NEUTRAL,nano 1/1 +29.32; small 2/1 +63.72 1/2 +20.32 2/2 +63.90,keep current gates
experiments/fused-training-megakernel/NOTES.md,2344,2026-07-05,scheduling,cold-cap resweep post-head-dX-n128,nano+small,NEUTRAL,all order-biased; small cap16 -6.70 refuted by reverse +8.02,keep nano cap0 small cap48 S1024 cap64 long uncapped
experiments/fused-training-megakernel/NOTES.md,2354,2026-07-05,gemm-dw,dW split-target resweep,nano+small,NEUTRAL,small 64/80 order-only; 128 +60.94 160 +62.88; nano 96 +24.26,keep K==1024->96 else 64
experiments/fused-training-megakernel/NOTES.md,2364,2026-07-05,scheduling,claim-quantum resweep,nano+small,NEUTRAL,small claim96 +267.50 claim160 +131.69 claim192 +102.34,keep 132
experiments/fused-training-megakernel/NOTES.md,2372,2026-07-05,ce,CE ignore-row skip recheck (MK_CE_IGNORE_SKIP),small,NO-GO,first default-vs-old -2.56 (141/240); order repeat +19.39 (34/320),temporary promotion reverted; keep CE opcodes
experiments/fused-training-megakernel/NOTES.md,2388,2026-07-05,fusion,SSQ epilogue recheck (MK_SSQ_FUSE=0),nano+small+S1024,NEUTRAL,S1024 -4.96 refuted by confirmation (+1.97; 191/400),keep SSQ fuse default-on
experiments/fused-training-megakernel/NOTES.md,2399,2026-07-05,rowop,small SwiGLU sigmoid-cache (bf16 cache from fwd feeds 2W bwd),small,PROMOTED,-13.44us (264/320); default-vs-old -8.37 (279/400),removes backward __expf recompute; post score 3509.7/1897.8
experiments/fused-training-megakernel/NOTES.md,2423,2026-07-05,rowop,SwiGLU DSSG doubled cache (silu + dsilu),small,NO-GO,+53.15us combined (3/400),keep smaller sigmoid-only cache
experiments/fused-training-megakernel/NOTES.md,2436,2026-07-05,tma-smem,n128 direct bf16-store (bypass smem accumulator drain),small,NO-GO,+16.77us combined (103/400),keep coalesced smem epilogue
experiments/fused-training-megakernel/NOTES.md,2448,2026-07-05,tma-smem,n128 three-stage cp.async feed (MK_N128_STAGE3),small,NO-GO,+66.62us combined (0/400),first schedule was stage-reuse bug caught by parity; fixed version still loses
experiments/fused-training-megakernel/NOTES.md,2461,2026-07-05,executor,executor-mode recheck post-cache/n128,small,NEUTRAL,df2-df +482.78us (0/320); ws-df +314.10 (0/320),keep mode=df
experiments/fused-training-megakernel/NOTES.md,2469,2026-07-05,executor,df2 hot/cold ready-ring port,small,NO-GO-CORRECTNESS,w2.5 grad drift 0.0825-0.1121 rel vs df across variants,scheduler-race no-go; df2 stays parked
experiments/fused-training-megakernel/NOTES.md,2483,2026-07-05,rowop,H256/S1024 1W SwiGLU sigmoid-cache,S1024,PROMOTED,-20.24us (319/320); promoted default -12.32 (286/320),nano no-change; H256/S2048 rejected (+16.56)
experiments/fused-training-megakernel/NOTES.md,2504,2026-07-05,measurement,post-1W-cache S1024 profile/score,S1024,MEASUREMENT,profile 1218.9us (193.3 wait / 1025.6 span); bench 1237.7/778.0 1.59x,op-quality bound; attention/GEMM/RMS next
