experiments/fused-training-megakernel/IMPROVEMENTS.md,1003,Jul7,lm-head,lm_head fwd n256 short-S boundary at 9199394,s128/s256/nano,NO-GO,s128 +37.20/+21.50 0/80; s256 +14.96/+11.50; nano sub-noise,n256 needs enough rows to fill its fatter tile; keep the gate
experiments/fused-training-megakernel/IMPROVEMENTS.md,1017,v0,precision,fp32 WMMA smem strides multiple of 4,all,LAW,silent corruption otherwise,encode alignment constraints structurally
experiments/fused-training-megakernel/IMPROVEMENTS.md,1022,unknown,precision,Attention LSE fast-log (__logf),per-shape,PROMOTED,small -20.1; S2048 -15.2; S128 -9.7; small later flipped precise +1.3/+1.5,approx wins are composition-fragile; guard the flag against rot
experiments/fused-training-megakernel/IMPROVEMENTS.md,1030,unknown,precision,WGMMA attention exp2.approx,D64 S>=512,PROMOTED,small -37.7; S2048 -20.1; precise recheck loses -28.8/-25.7; S128 regressed,SFU-approx pays on softmax-heavy long ops; gate out shortest shapes
experiments/fused-training-megakernel/IMPROVEMENTS.md,1036,unknown,precision,lm-head CE-partial exp2,V>=8192 S>=256,PROMOTED,small -57.0; S2048 -66.0; nano -19.6,online sumexp in a giant-N epilogue is the one hot exp
experiments/fused-training-megakernel/IMPROVEMENTS.md,1041,unknown,precision,CE forward fast-log / exp2,all,NO-GO,exp2 -7..-37 one order; +7..+18 reversed; reverted,construction-order artifact; the both-order gate exists for this
experiments/fused-training-megakernel/IMPROVEMENTS.md,1048,unknown,precision,CE backward exp2,S>=1024 V>=8192,PROMOTED,small -35.7/-34.4; S2048 -16.5/-22.0; precise loses -14.0/-12.5,gate by where the op is hot not by op name
experiments/fused-training-megakernel/IMPROVEMENTS.md,1054,unknown,precision,SwiGLU arithmetic forms,per-shape,PROMOTED,FMA derivative WIN nano -8.2 small -16.8; __frcp_rn NO-GO; exp2 sigmoid NO-GO,only contraction-safe FMA rewrites are broadly safe
experiments/fused-training-megakernel/IMPROVEMENTS.md,1063,unknown,precision,Attention output fast-inv (__frcp_rn),all,NO-GO-CORRECTNESS,40-step loss 9.05->7.15 vs required 2.0 drop,systematic normalization error compounds across steps; need trajectory check
experiments/fused-training-megakernel/IMPROVEMENTS.md,1070,unknown,precision,Attention dS FMA rewrite,mixed,NO-GO,gated retest +2.05 overall; small retest fails order gate,shape-split wins on code shape alone are not gateable
experiments/fused-training-megakernel/IMPROVEMENTS.md,1076,unknown,precision,RMS dx FMA opcode,H256/S128,PROMOTED,-5.6/-6.0 as routed opcode only; broad flag mixed,routed opcode beats compile flag; isolation beats gating
experiments/fused-training-megakernel/IMPROVEMENTS.md,1084,unknown,executor,Occupancy via register cap (MK_OCC2),nano/small,NO-GO,P4b re-run +32%/+40%; REG:128 STACK:944,occupancy-via-spill decisively loses
experiments/fused-training-megakernel/IMPROVEMENTS.md,1093,unknown,tma-smem,Dynamic-smem default correction (100KB),nano/small,PROMOTED,nano -7/-5; small -5/-13,120KB carveout had leaked in as a global default
experiments/fused-training-megakernel/IMPROVEMENTS.md,1099,unknown,tma-smem,Global smem page tax,all,LAW,208KB controls +6.1 nano +42.2 small +94.9 S8192; 160KB fails launch,dynamic-smem request taxes every shape; share funded pages
experiments/fused-training-megakernel/IMPROVEMENTS.md,1107,Jul6,infra-process,Launcher smem-attribute caching fix + ws 256B offset,all,PROMOTED,would have bitten any D=128 landing,re-apply per-launch attributes that can grow; leave carveout headroom
experiments/fused-training-megakernel/IMPROVEMENTS.md,1117,unknown,executor,mk_tid()/group-derived barrier helper,all,PROMOTED,legacy revert loses: nano 1189/1262 small 4212/4508; df STACK 144->32,judge helpers by measurement not by motivating feature survival
experiments/fused-training-megakernel/IMPROVEMENTS.md,1125,unknown,architecture,Cooperative cluster launch MK_CLUSTER_X=2,all,NEUTRAL,launch-only A/B -2.7us,capability landing at neutral cost; the multicast win never came
experiments/fused-training-megakernel/IMPROVEMENTS.md,1133,unknown,executor,In-kernel valid-label reciprocal OP_INV_VALID,nano/small/S128,PROMOTED,-75.3; -93.0; -71.5us 160/160,host per-step computation belongs in wave 0 of the kernel
experiments/fused-training-megakernel/IMPROVEMENTS.md,1141,unknown,executor,Input binding (buftab patch -> launcher-side),S128/nano/small,FLIP-PROMOTED,python patch +15/+19/+8.8 NO-GO; C++ launcher -12.6/-11.7/-22.5 ~198/200,put fast-path plumbing below the Python boundary
experiments/fused-training-megakernel/IMPROVEMENTS.md,1148,Jul7,qwen,Qwen4b-L2 gate-extension lane (cluster + support + head-dX),qwen-l2,PROMOTED,16.21ms->~12.06ms (-26%); dq RS-feed decoupled to L1-only,exact-tuple gates orphan sibling shapes; peel-resweep after cluster promotion
experiments/fused-training-megakernel/IMPROVEMENTS.md,1166,Jul7,gemm-dx,S3072 head-dX TMA gate (promoted then reverted),s3072,SUPERSEDED,promote -7/-10 35-39/40; post-SKR TMA-off faster -16.3/-20.2 40/40,gate's target row re-routed by a later promotion; resweep gates too
experiments/fused-training-megakernel/IMPROVEMENTS.md,1175,Jul7,scheduling,Qwen4b-l2 cold-cap-0 (flipped on then killed by pdf),qwen-l2,NO-GO,pre-pdf -108.9/-49.7 11/16; post-pdf +17.1/+4.9,re-check landed structure between measuring and committing a knob flip
experiments/fused-training-megakernel/IMPROVEMENTS.md,1186,Jul7,executor,df2 region-gating at the qwen class,qwen-l2,NO-GO,df2 vs pdf +772/+1260 0/12; df2 vs df -381/-252 at l2 (mechanism confirmed),mechanism wins don't survive attachment to a superseded executor
experiments/fused-training-megakernel/IMPROVEMENTS.md,1202,Jul7,scheduling,Phase-adaptive cold-cap release MK_COLD_RELEASE_TAIL,qwen-l2,VALIDATED-PARKED,on-path wait 1046.5->542.7us but span +285us; K-sweep order-split,released bandwidth stretches remaining chain spans; default-off instrument
experiments/fused-training-megakernel/IMPROVEMENTS.md,1220,Jul7,precision,S3072 D64 dQ fp32-P pack boundary promotion,s3072,PROMOTED,-10.29 77/80 and -15.39 80/80; forced-old +12.46,reopen boundary shapes after downstream route composition changes
experiments/fused-training-megakernel/IMPROVEMENTS.md,1236,Jul7,executor,pdfg region-watermark gates on pdf executor,qwen-l2,NO-GO,-24.5 (8/16) / +105.4 (5/16) order-split wash; branch archived,WG2 producer feed already absorbs the queue-backlog window
experiments/fused-training-megakernel/IMPROVEMENTS.md,1250,Jul7,gemm-dw,lm dW sink exclusive anatomy,qwen,MEASUREMENT,exclusive 2631us vs nvjet 1015.1; 29.2us/tile vs ~13.5 floor,join-wait budget was in the sink body; open lane spec'd (m128-pair)
experiments/fused-training-megakernel/IMPROVEMENTS.md,1264,Jul7,gemm-dw,m-wider dW pair tiles (shared-B),qwen,REFUTED,m192-pair +8.1/+2.4%; m256 register wall +378%; bare control 2055us,~22% of gap is interpreter tax; rest is mainloop rate (producer-feed class)
experiments/fused-training-megakernel/IMPROVEMENTS.md,1286,P4a,architecture,setmaxnreg reallocation scheduler WG->consumers (ws),all,PROMOTED,mandatory in ws; without it REG:168 STACK:544 +14% both configs,H100 charges regs at 4-warp granularity; needs 90a gencode + entry maxnreg
experiments/fused-training-megakernel/IMPROVEMENTS.md,1300,P4a,architecture,Reallocation split sweep (224/56 vs 240/24 vs 192/64),all,MEASUREMENT,224/56 best; 240/24 NO-GO; 512-thr 192/64 NO-GO (entry cap STACK:848),size dec targets to the thin path's real register need
experiments/fused-training-megakernel/IMPROVEMENTS.md,1312,Jul6,architecture,Full MK-paper/nvjet producer topology for GEMM,probe,VALIDATED-PARKED,standalone s8192 dX-head 69.1us/497TF = 1.03x nvjet; uniform point REFUTED,one register point per image; harvest loader-decoupling where it fits
experiments/fused-training-megakernel/IMPROVEMENTS.md,1336,Jul6,executor,Producer-df executor (megakernel_pdf 384thr WG2 TMA producer),qwen/s3072/s8192,PROMOTED,qwen-l1 -1056/-1127 12/12; l2 -1511/-1370; s8192 -165 16/16; small +145 NO-GO,per-shape executor mode; producer decouples issue from mma cadence
experiments/fused-training-megakernel/IMPROVEMENTS.md,1356,2026-07-06,architecture,ptxas setmaxnreg REGION IDIOM (CUDA 13.1),all,LAW,inc-on-fallthrough silently compiled at entry cap; idiom form honored (R237),inc body must be branch-scoped ending in return; check max SASS reg index
experiments/fused-training-megakernel/IMPROVEMENTS.md,1375,Jul6,attention-dkv,dkv stage ablation ladder,S8192,MEASUREMENT,stage split: ALU 41%; drain 21%; score gemm 6-10%; syncs 28%,ablate before architecting; the obvious gemm target was smallest
experiments/fused-training-megakernel/IMPROVEMENTS.md,1383,Jul6,tma-smem,TMA feed for long-S D64 gemm rings,S3072-S8192,PROMOTED,-24; -30; -15 both orders 15-16/16,elected-thread bulk loads + count-1 expect_tx replace per-thread slices
experiments/fused-training-megakernel/IMPROVEMENTS.md,1393,Jul6,attention-dq,dq cross-stage ping-pong,S3072-S8192,NO-GO,+3/+13/+32 scales with S,dq accum drain already hidden; extra batches steal sibling tensor-pipe slots
experiments/fused-training-megakernel/IMPROVEMENTS.md,1404,Jul6,attention-dkv,dkv LSE/Drow stage prefetch,S8192,PROMOTED,-55..-64 3 clean pairs both orders; +1KB smem,scalar gmem loads were chain links on the per-stage ALU pass
experiments/fused-training-megakernel/IMPROVEMENTS.md,1412,Jul6,executor,Single-image 240/24 producer-df shell at short-S,nano/small,NO-GO,shell tax small +156.8/+137; nano +42.4/+45.8 0/40,residency of 4 extra warps taxes the latency-bound regime; per-shape routing law
experiments/fused-training-megakernel/IMPROVEMENTS.md,1433,Jul6,tma-smem,D64 TMA resweep at excluded shapes,S2048,PROMOTED,S2048 -24 gate widened; S1024/small/nano exclusions upheld,fence/expect_tx amortizes only at K=S>=2048; test the mechanism boundary
experiments/fused-training-megakernel/IMPROVEMENTS.md,1441,Jul6,attention-fwd,fwd stage ablation (6 variants SASS-verified),S8192,MEASUREMENT,ALU 42.6% (exp 72% of it); PV drain 28% exposed/12% real; syncs 17%,accumulator-dead wgmma gets narrowed by ptxas; verify with SASS
experiments/fused-training-megakernel/IMPROVEMENTS.md,1449,Jul6,fusion,Partials-fed RMSNORM_BWD_DX (bit16),small/S4096,NO-GO,+6/+8 and +1/+7 both orders; target bucket -29 but dX gemm +40,epilogue xn loads are cold and land on the on-chain gemm
experiments/fused-training-megakernel/IMPROVEMENTS.md,1459,Jul7,scheduling,Post-burst scheduler-knob resweep (20 arms),all,MEASUREMENT,zero flips; band optima sharp +-25% = +30..+490us,a clean pass closes the knob space until the next structural change
experiments/fused-training-megakernel/IMPROVEMENTS.md,1467,Jul7,scheduling,s3072 bwd-band T20 (resweep flip post-p-pack),s3072,FLIP-PROMOTED,-12.8/-5.4 both orders,band budgets couple to per-stage op cost
experiments/fused-training-megakernel/IMPROVEMENTS.md,1472,Jul7,scheduling,nano idle_ns 64->32 (post-tmared),nano,PROMOTED,~2-7us order-consistent 4/4 windows at 120 reps,sub-6us verdicts need 120+ reps and order consistency
experiments/fused-training-megakernel/IMPROVEMENTS.md,1477,Jul7,lm-head,small lm-head EVICT_FIRST tmastore gate widening,small,PROMOTED,-14.9/-22.3 38-39/40; forced-off +24.8/+22.2; s1024 wash,force-probe a peer mechanism's unmeasured shape cells
experiments/fused-training-megakernel/IMPROVEMENTS.md,1486,unknown,measurement,STACK-is-not-runtime,all,LAW,STACK/res-usage is a smell never certification,
experiments/fused-training-megakernel/IMPROVEMENTS.md,1487,unknown,measurement,Absorption ledger,all,LAW,8 strikes and counting,op-local savings off the critical path don't move the step
experiments/fused-training-megakernel/IMPROVEMENTS.md,1490,unknown,measurement,Innermost-frame attribution,all,LAW,ncu lineinfo must use innermost inline frame,outermost collapses everything onto the dispatch line
experiments/fused-training-megakernel/IMPROVEMENTS.md,1492,unknown,measurement,First-run-after-build artifact,all,LAW,nano +286 fluke on fresh extension variant,rerun before believing any single-process outlier
experiments/fused-training-megakernel/IMPROVEMENTS.md,1495,unknown,measurement,Cross-binary noise band,small,LAW,+-40-130us sensitivity to unrelated codegen shifts,same-binary env A/Bs or same-day controls only
experiments/fused-training-megakernel/IMPROVEMENTS.md,1498,unknown,measurement,Baseline honesty (the SDPA 3-D bug),all,WITHDRAWN,honest gaps restated nano 1.95x / small 2.52x,SDPA silently math-decomposed in every v3 measurement; profile the baseline too
experiments/fused-training-megakernel/IMPROVEMENTS.md,1508,unknown,measurement,Fresh process per config,all,LAW,in-process S=256 baseline 2121us vs honest 608,torch.compile dynamic-shape recompiles poison multi-config processes
experiments/fused-training-megakernel/IMPROVEMENTS.md,1514,unknown,measurement,Timing instrumentation footguns,all,LAW,clock64 per-SM only; fp32 globaltimer diffs read exactly 0,subtract globaltimer stamps in int64 before float conversion
experiments/fused-training-megakernel/IMPROVEMENTS.md,1520,P0,measurement,The gap model,nano,MEASUREMENT,243us on-path wait (13.6%) + 1542us on-path span; hops 2-7us,split every hop into wait vs span before choosing a lever
experiments/fused-training-megakernel/IMPROVEMENTS.md,1527,unknown,measurement,Latency-bound verdict (nsys gpu-metrics in window),all,MEASUREMENT,SM issue 19%; warps in flight 12%; DRAM <10%,killed the bandwidth-contention framing; interpreter latency-bound at 1/8 occupancy
experiments/fused-training-megakernel/IMPROVEMENTS.md,1534,unknown,measurement,Both-order + confirmation gate,all,LAW,CE exp2 reversed on promoted order; ceskip -2.6 became +19.4,a one-order win is noise until proven otherwise
experiments/fused-training-megakernel/IMPROVEMENTS.md,1542,unknown,infra-process,GPU hygiene (co-tenancy + private build dirs),all,LAW,sglang co-tenants poisoned medians twice; local GPU reads 1.6-1.8x high,a timing without environment guards is not a measurement
experiments/fused-training-megakernel/IMPROVEMENTS.md,1551,unknown,measurement,Resweep law,all,LAW,S8192 SwiGLU flip worth 11x the average recent promotion,structural changes invalidate old knob verdicts; re-run cheap env sweeps
experiments/fused-training-megakernel/IMPROVEMENTS.md,1560,unknown,measurement,Periodic full certification,all,LAW,uniform dispatch-spill tax +22..+624us invisible to paired A/Bs,paired A/Bs measure deltas not drift; bisect regressions by runtime
experiments/fused-training-megakernel/IMPROVEMENTS.md,1568,unknown,infra-process,Knob consolidation + route snapshots,all,PROMOTED,~12 scattered per-shape gates -> one table (56ab960),hash-verified route-preserving refactor across all 11 gauntlet shapes
experiments/fused-training-megakernel/IMPROVEMENTS.md,1576,Jul7,scheduling,s3072/s4096 post-SKR knob resweep (R4),s3072/s4096,MEASUREMENT,all defaults stand; chains ATTN_DQ-wait-bound 305/536us,knob nudges reshuffle slack not throughput; escalate marginals to 120 reps
experiments/fused-training-megakernel/IMPROVEMENTS.md,1588,Jul7,gemm-dx,OP_SKR_REDUCE fatter chunks (claim-tax hypothesis),s3072/s4096,NO-GO,chunk 8192/16384/32768 all +-3us 17-26/40,536us ATTN_DQ wait-slack absorbs on-path hop savings; check the wait column
experiments/fused-training-megakernel/IMPROVEMENTS.md,1599,Jul7,fusion,s2048 qkrope-n128 (post-pdf resweep flip),s2048,FLIP-PROMOTED,-13.7 119/120 / -11.1 114/120; forced-old +15.9/+16.3,pdf-d64 feed restructured the schedule; re-probe rejected route boundaries first
experiments/fused-training-megakernel/IMPROVEMENTS.md,1611,Jul7,gemm-dx,Head-dX n128 TMA reduce-add direct drain,head-dX,NO-GO,audit-blocked: non-F32 UBLKRED compiled in launchable images,cp.reduce.async.bulk source shape is part of the contract
experiments/fused-training-megakernel/IMPROVEMENTS.md,1620,Jul7,measurement,Meter honesty: per-op gap under-claim root-caused,all,PROMOTED,gemm_dw 0.6x win is really 0.6..5.2x,profile bucket is a bound not a value; quote dual-bound matrix at anchor/mode
experiments/fused-training-megakernel/IMPROVEMENTS.md,1633,Jul7,executor,CUDA-graphed cooperative step (make_graphed_step),all,PROMOTED,+8..17us/step recoverable at all 12 shapes both executors,mk arm paid Python step + pybind + coop launch per step; baselines replay graphs
experiments/fused-training-megakernel/IMPROVEMENTS.md,1643,Jul7,attention-dq,dQ bulk-red drain gate map completed,nano/s1024/s2048/s3072,PROMOTED,-2..-23us both orders; small order-mixed NO-GO; s8192 refuted +98/+100,removing off-path pressure amplifies on-path wait laws
experiments/fused-training-megakernel/IMPROVEMENTS.md,1653,Jul7,rowop,RMS dX H256 S-map completed,s2048/s3072,PROMOTED,s3072 -13us 40/40; map wins 128/512/1024/2048/3072/8192 losses 256/4096,exposure is not S-monotone; complete the S-map before generalizing
experiments/fused-training-megakernel/IMPROVEMENTS.md,1661,Jul7,gemm-dw,dW SK1 no-atomic mid/long-S,s2048-s8192,PROMOTED,-24..-39us each 40/40 or 31/32; s1024 wash,off-path sink removal frees issue slots the attention chain absorbs
experiments/fused-training-megakernel/IMPROVEMENTS.md,1669,Jul7,attention-dq,s2048 dQ float2-store,s2048,NO-GO,default-first -6..-7 102-104/120 but variant-first coin flips,order-asymmetric win is an allocator/layout artifact
experiments/fused-training-megakernel/IMPROVEMENTS.md,1676,Jul8,architecture,Native microbatches=,short-S,PROMOTED,s128 n=4 385.5 vs 492.9us; s256 n=3 1.890x family max; graphed merged 342.1us/seq,second DAG fills claim+idle troughs; grad adds must be inside the CUDA graph
experiments/fused-training-megakernel/IMPROVEMENTS.md,1689,Jul8,measurement,Post-burst certified scoreboard @ 05e9e97,all,MEASUREMENT,floor deep 1.267x; frontier s8192 1.942x; small 1.533x (-296us),batch-commit the promoted gate set then re-cert immediately
experiments/fused-training-megakernel/IMPROVEMENTS.md,1696,Jul8,itax-dag,Interpreter machinery floor measured in-model (itax),all,MEASUREMENT,nop-body floors s128 261.8..deep 717.3us = 8-36% of step; 74-79% claim+idle,floor = critical_path x ~3.4-4.0us/hop; short/deep are machinery-bound
experiments/fused-training-megakernel/IMPROVEMENTS.md,1709,Jul8,itax-dag,Release-atomic accounting publish MK_ACCT_RELEASE_ATOM,deep,NO-GO-CORRECTNESS,wlm accum grad rel 1041/5730 both orders,the accounting fence is load-bearing for data visibility not counts
experiments/fused-training-megakernel/IMPROVEMENTS.md,1720,Jul8,architecture,In-kernel AXPY grad-sum tail (microbatch interleave),deep/nano,PROMOTED,deep n=2 -82us; nano wash; deep n=3 +248 REFUTED,cold-sink capacity is a budget; re-measure tail insertions at every n
experiments/fused-training-megakernel/IMPROVEMENTS.md,1727,Jul8,scheduling,Cold-cap post-landing resweep family,small/s2048,FLIP-PROMOTED,small 48->0 -10..-15us; s2048 0->33 -5..-7; five shapes stand,resweep the cap where landings moved the contention/serialization boundary
experiments/fused-training-megakernel/IMPROVEMENTS.md,1738,Jul8,infra-process,_access_sets fused-CE lse-partials write fix,all,PROMOTED,route-identical; fixed deterministic -6.6e-3 mbi loss drift,every fused epilogue must register its buffer args in _access_sets
experiments/fused-training-megakernel/IMPROVEMENTS.md,1747,2026-07-08,executor,Default-pdf local-memory attribution + MK_PDF_SHELL_SMEM,s2048/qwen,VALIDATED-PARKED,4.83M local-LD -> 4.11M with fix; stall ceiling ~2.1%; default-off,shell claim-state rehydrates through local at the 240/24 point; broad noinline made it worse
experiments/fused-training-megakernel/IMPROVEMENTS.md,1764,Jul8,executor,pdf shell smem-state default at exact qwen4b-l1,qwen-l1,PROMOTED,-27.94/-32.29us 49/60+50/60 both orders; old loses +14.77/+23.79,ABI call boundary owns the local traffic; gate per shape (s8192 loses)
experiments/fused-training-megakernel/IMPROVEMENTS.md,1780,Jul8,fusion,S1024 fused-qkrope n128 force,s1024,NO-GO,+29.26us 0/40 and +7.52 6/40,S2048+ qkrope-n128 boundary is a regime boundary; keep closed below it
experiments/fused-training-megakernel/IMPROVEMENTS.md,1790,Jul8,fusion,S1024 SSQ-off current-stack stale check,s1024,NO-GO,default-first +6.94 10/80; variant-first -12.58 79/80,construction-order artifact; keep the default
experiments/fused-training-megakernel/IMPROVEMENTS.md,1800,Jul8,fusion,S1024 n128 residual+SSQ direct epilogue,s1024,NO-GO,default-first +3.34 25/80; variant-first -16.86 80/80,a direct epilogue winning one build order only is not a default
experiments/fused-training-megakernel/IMPROVEMENTS.md,1809,Jul8,attention-fwd,S1024 current-stack FWD w128 refresh,s1024,NO-GO,default-first +18.51 0/40; variant-first +1.22 16/40,two-ring body loses PV-overlap and pays the 120KB carveout
experiments/fused-training-megakernel/IMPROVEMENTS.md,1821,Jul8,executor,S1024 forced pdf/D64/feed composition,s1024,NO-GO,order-mixed +12.74 1/8 / -1.90 6/8; attn-pdf-feed import fails,no hidden current-stack win; extension-load contract broken
experiments/fused-training-megakernel/IMPROVEMENTS.md,1837,Jul8,attention-fwd,S1024 FWD GQA64 paired-row body,s1024,NO-GO,default-first +2.70 37/80; variant-first -14.14 80/80,SASS grew +3576 lines; construction-order sensitive
experiments/fused-training-megakernel/IMPROVEMENTS.md,1850,Jul8,attention-dkv,S1024 DKV P/dS-ring stage pipeline,s1024,NO-GO,+69.82 and +54.91us 0/2 smoke both orders,148KB carveout + fatter body erase overlap benefit; stack 96->368
experiments/fused-training-megakernel/IMPROVEMENTS.md,1864,Jul8,gemm-dx,S1024 MLP dX static-body current-stack refresh,s1024,NO-GO,default-first +5.18 6/40; variant-first -17.47 40/40,strong one-op win but step-level construction-order sensitive
experiments/fused-training-megakernel/IMPROVEMENTS.md,1877,Jul8,attention-dq,Qwen D128 rowsplit dQ descriptor precompute,qwen,NO-GO,HGMMA/ARRIVE/DEPBAR all 1080->1080 unchanged,descriptor materialization alone doesn't move ptxas' barrier cadence
experiments/fused-training-megakernel/IMPROVEMENTS.md,1888,Jul8,qwen,Qwen NT standalone frontier refresh,qwen,MEASUREMENT,probe n256 2447.7us vs integrated qwen4b-L2 NT bucket 1763.7us,target the production supertile context not the stale standalone probe
experiments/fused-training-megakernel/IMPROVEMENTS.md,1899,Jul8,qwen,Qwen NT supertile wait-distance,qwen,NO-GO,DEPBAR cadence unchanged 1080->1080; timing skipped,ptxas preserves WGMMA dependency-barrier cadence despite source-level delayed wait
experiments/fused-training-megakernel/IMPROVEMENTS.md,1915,Jul8,attention-dq,Qwen D128 rowsplit dQ C1 full-seed retry,qwen,NO-GO,x40 default-first +15.26 16/40; variant-first -0.19 22/40 flat,correct body and strong SASS but not promotion-grade timing
experiments/fused-training-megakernel/IMPROVEMENTS.md,1929,Jul8,qwen,Qwen NT supertile CE-store single-pass,qwen,NO-GO,SASS gate failed: +3184 lines +416 PRMT; no math reduction; timing skipped,ptxas grows permutation/control SASS instead of fusing duplicate conversion
experiments/fused-training-megakernel/IMPROVEMENTS.md,1946,Jul8,attention-dkv,S8192 DKV P/dS STSM staging,s8192,NO-GO,+10.21 4/16 and +14.18 0/16 despite STSM 0->40,DKV-only store issue is not a profitable path
experiments/fused-training-megakernel/IMPROVEMENTS.md,1956,Jul8,scheduling,S8192 DQ tail ready-order priority,s8192,NO-GO,DQ tail wait ~431->~3us but totals +67.52/+104.86,realized path moved to sibling ATTN_DKV waits
experiments/fused-training-megakernel/IMPROVEMENTS.md,1969,Jul8,scheduling,S8192 tail-pair ready-order priority,s8192,NO-GO,tail wait 3268->~30us but +135.6 dkv_first / +127.0 dq_first,path moved to larger DQ ntiles=240 sibling waits ~358-360us
experiments/fused-training-megakernel/IMPROVEMENTS.md,1983,Jul8,scheduling,S8192 DQ-family ready-order priority,s8192,NO-GO,DQ C3 wait 298.760->~2.8us but +105.9/+66.4; span +70.9/+129.2,single-family adjacency priority closed; need whole sibling-fanout contract
experiments/fused-training-megakernel/IMPROVEMENTS.md,1996,Jul8,scheduling,S8192 hot-ring fair-quantum executor policy,s8192,NO-GO,wait sums 4926->1032 / 2340->424 but +201.9; on-path span +1629,fair pass fragments long attention bodies onto long C3 DQ rows
experiments/fused-training-megakernel/IMPROVEMENTS.md,2011,Jul8,qwen,Qwen NT descriptor-fidelity singleton-drain probe,probe,ROUTE-AWAY,all .tnspB/K/MN descriptor variants stayed grouped {16:4},operand form alone insufficient to reproduce production singleton drain
experiments/fused-training-megakernel/IMPROVEMENTS.md,2023,Jul8,qwen,Qwen NT production-embedding reproducer preflight,probe,NOTE,production pair2k hist {1:24} vs standalone controls {16:4},singleton drain proven inside the real production supertile body
experiments/fused-training-megakernel/IMPROVEMENTS.md,2039,Jul8,qwen,Qwen NT body-embedding standalone SASS probe,probe,SASS-PROOF,all bodyembed variants {1:64}; descriptor control still {16:4},translation-unit code shape alone triggers singleton drain
experiments/fused-training-megakernel/IMPROVEMENTS.md,2053,Jul8,qwen,Qwen NT code-shape collapse ablation preflight,probe,NOTE,grouped descriptor {16:4} vs bodyembed direct {1:64},start ablation from the grouped source; one difference per variant
experiments/fused-training-megakernel/IMPROVEMENTS.md,2062,Jul8,qwen,Qwen NT manual code-shape ablation,probe,INVALID,manual copy singleton-drained in all baseline repair attempts,not source-identical enough for causal conclusions
experiments/fused-training-megakernel/IMPROVEMENTS.md,2072,Jul8,qwen,Qwen NT exact-source mutation probe,probe,ROUTE-AWAY,helper-removal and tid/store mutations all still grouped {16:4},the trigger is in larger bodyembed context; keep exact imported baseline
experiments/fused-training-megakernel/IMPROVEMENTS.md,2086,Jul8,qwen,Qwen NT exact-source body-context probe,probe,SASS-PROOF,call_inline_wrapper flips {16:4}->{1:64} gsb0=128; fresh-cache reproduced,selected forceinline wrapper call around pair2k issue is the collapse trigger
experiments/fused-training-megakernel/IMPROVEMENTS.md,2099,Jul8,qwen,Qwen NT direct in-body production issue,qwen,NO-GO,focused SASS byte-identical; hist {1:16} max=1 unchanged,ordinary production C++ spellings closed as a cadence fix
experiments/fused-training-megakernel/IMPROVEMENTS.md,2113,Jul8,attention,Small attention inline D64 WGMMA bodies,small,NO-GO,HGMMA=196 DEPBAR=196 {1:196} unchanged; stack 32->128; no timing,function-attribute inlining alone is not a cadence fix; frame cliff
experiments/fused-training-megakernel/IMPROVEMENTS.md,2128,Jul9,precision,s2048 precision sibling 2^3 lattice (rs/qp/kp),s2048,PROMOTED,triple -36.6/-23.5us 40/40 both orders; rs*kp -6.3 qp*kp -3.6 super-additive,screen compositions wherever a sibling set shares a data path
experiments/fused-training-megakernel/IMPROVEMENTS.md,2139,Jul9,precision,Partial-gate precision completion resweep,s1024/s3072/s4096,FLIP-PROMOTED,s3072 +rs+kp -36.0/-34.8; s4096 +qp+kp -56.3/-54.4 40/40; two verdict-rot flips; s1024 closed,resweep refuted knobs as compositions after structural landings
experiments/fused-training-megakernel/IMPROVEMENTS.md,2150,Jul9,precision,kp (DKV FP32-P) completion at rs+qp shapes,s8192/deep,PROMOTED,s8192 -103.3/-109.4; deep -19.7/-23.6 40/40 both; s128/s256 flat,kp value tracks total DKV wait mass; gate by the bucket not the shape family
experiments/fused-training-megakernel/IMPROVEMENTS.md,2162,Jul9,precision,Mid-S prebias completion + s8192 bulk-red recheck,s3072/s2048/s8192,PROMOTED,prebias s3072 -13.4 (40/40+39/40); bulk-red refutation reconfirmed +94/+86 0/40,composition recheck upgrades a mechanism NO-GO to conservation-grade
experiments/fused-training-megakernel/IMPROVEMENTS.md,2174,Jul9,precision,Composed precision-default validation (6c9ecab),s2048-s8192/deep,PROMOTED,forced-old loses everywhere (s8192 +98.6/+98.6); composed ~-219us vs -262 naive sum,never sum per-knob deltas into a promotion claim; one forced-old validation per shape
experiments/fused-training-megakernel/IMPROVEMENTS.md,2186,Jul9,precision,Second-ring completion: DQ float2 holes + prebias@small,deep/s1024/s2048/s4096/small,NO-GO,four float2 holes genuine no-go; prebias@small flip -11.6/-4.8 later reverted as null-band FP,composition-rot is data-path-local; resweep shared-path knobs first
experiments/fused-training-megakernel/IMPROVEMENTS.md,2196,Jul9,attention-fwd,Fwd-knob mid-S completion (expfold/mask_split/dediverge),s3072,PROMOTED,mask_split -16.6/-12.2 40/40 both; expfold FULL OVERLAP so land mask_split alone,the composed cell decides between overlapping siblings
experiments/fused-training-megakernel/IMPROVEMENTS.md,2206,Jul9,precision,Payload v2.1 final validation,s3072/small,PROMOTED,s3072 forced-old +46.0/+52.4 0/40 (total ~-49us); prebias@small reverted null,forced-old validation is the FP filter; weak-order bar = ~9us null band
